"Elster Metering Systems","Printed: Tuesday, January 21, 2020 1:15:58 PM","","","","","","",""
"","Hill Side Apartments","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Meter Firmware Build: 2-01381-D","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","",""
"Meter Constants","","","","","","","",""
"","Meter Constants","","","","","","",""
"","","Current Connection","","","","","",""
"","","","","Primary","Secondary","","Ratio",""
"","","","CT/VT","150","5","=","30.000",""
"","CT/VT Error","","","","","","",""
"","","CT Error %","0.00%","","","","",""
"","","VT Error %","0.00%","","","","",""
"","","","","","","","",""
"Time and Date","","","","","","","",""
"","Daylight Saving Setup","","","","","","",""
"","","Daylight Saving","Enabled","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","",""
"","","Adjust By","1 hours","","","","",""
"","Meter Time","","","","","","",""
"","Meter Time:","Tuesday, October 22, 2019 8:39:36 AM","","","","","",""
"","PC (or HHU) clock:","Tuesday, October 22, 2019 8:35:51 AM","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 3 minutes, 45 seconds ahead","","","","","",""
"","","","","","","","",""
"Current Values","","","","","","","",""
"","Cumulative Registers","","","","","","",""
"","12-Sep-19","11:00","11:30","20.038000","0.000000","0.000000","20.606000","Phase Failure"
"","12-Sep-19","11:30","12:00","21.746000","0.000000","0.000000","22.243000","Phase Failure"
"","12-Sep-19","12:00","12:30","19.740000","0.000000","0.000000","20.403000","Phase Failure"
"","12-Sep-19","12:30","13:00","14.722000","0.000000","0.000000","15.456000","Phase Failure"
"","12-Sep-19","13:00","13:30","16.833000","0.000000","0.000000","17.328000","Phase Failure"
"","12-Sep-19","13:30","14:00","15.307000","0.000000","0.000000","15.852000","Phase Failure"
"","12-Sep-19","14:00","14:30","17.976000","0.000000","0.000000","18.592000","Phase Failure"
"","12-Sep-19","14:30","15:00","16.805000","0.000000","0.000000","17.420000","Phase Failure"
"","12-Sep-19","15:00","15:30","17.064000","0.000000","0.000000","17.604000","Phase Failure"
"","12-Sep-19","15:30","16:00","10.536000","0.000000","0.000000","11.337000","Phase Failure"
"","12-Sep-19","16:00","16:30","14.748000","0.000000","0.000000","15.365000","Phase Failure"
"","12-Sep-19","16:30","17:00","12.759000","0.000000","0.000000","13.361000","Phase Failure"
"","12-Sep-19","17:00","17:30","16.807000","0.000000","0.000000","17.316000","Phase Failure"
"","12-Sep-19","17:30","18:00","19.872000","0.000000","0.000000","20.484000","Phase Failure"
"","12-Sep-19","18:00","18:30","23.491000","0.000000","0.000000","24.055000","Phase Failure"
"","12-Sep-19","18:30","19:00","20.974000","0.000000","0.000000","21.490000","Phase Failure"
"","12-Sep-19","19:00","19:30","24.429000","0.000000","0.000000","24.969000","Phase Failure"
"","12-Sep-19","19:30","20:00","16.855000","0.000000","0.000000","17.508000","Phase Failure"
"","12-Sep-19","20:00","20:30","15.080000","0.000000","0.000000","15.502000","Phase Failure"
"","12-Sep-19","20:30","21:00","10.401000","0.000000","0.000000","10.824000",""
"","12-Sep-19","21:00","21:30","13.092000","0.000000","0.000000","13.404000",""
"","12-Sep-19","21:30","22:00","9.555000","0.000000","0.000000","9.967400",""
"","12-Sep-19","22:00","22:30","11.174000","0.000000","0.000000","11.572000",""
"","12-Sep-19","22:30","23:00","12.934000","0.000000","0.000000","13.400000",""
"","12-Sep-19","23:00","23:30","16.488000","0.000000","0.000000","16.872000",""
"","12-Sep-19","23:30","00:00","11.887000","0.000000","0.000000","12.492000",""
"","13-Sep-19","00:00","00:30","8.577800","0.000000","0.000000","9.199200",""
"","13-Sep-19","00:30","01:00","11.184000","0.000000","0.000000","11.788000",""
"","13-Sep-19","01:00","01:30","7.245600","0.000000","0.000000","7.985600",""
"","13-Sep-19","01:30","02:00","7.780800","0.000000","0.000000","8.361600",""
"","13-Sep-19","02:00","02:30","8.841600","0.000000","0.000000","9.465600",""
"","13-Sep-19","02:30","03:00","9.156000","0.000000","0.000000","9.885600",""
"","13-Sep-19","03:00","03:30","12.249000","0.000000","0.000000","12.816000",""
"","13-Sep-19","03:30","04:00","7.584600","0.000000","0.000000","8.335200",""
"","13-Sep-19","04:00","04:30","9.170400","0.000000","0.000000","9.801600",""
"","13-Sep-19","04:30","05:00","8.052000","0.000000","0.000000","8.728800",""
"","13-Sep-19","05:00","05:30","7.543200","0.000000","0.000000","8.222400","Phase Failure"
"","13-Sep-19","05:30","06:00","6.844800","0.000000","0.000000","7.490400","Phase Failure"
"","13-Sep-19","06:00","06:30","11.632000","0.000000","0.000000","12.040000",""
"","13-Sep-19","06:30","07:00","13.956000","0.000000","0.000000","14.285000",""
"","13-Sep-19","07:00","07:30","17.914000","0.000000","0.000000","18.312000",""
"","13-Sep-19","07:30","08:00","19.920000","0.000000","0.000000","20.381000","Phase Failure"
"","13-Sep-19","08:00","08:30","18.703000","0.000000","0.000000","19.121000","Phase Failure"
"","13-Sep-19","08:30","09:00","21.159000","0.000000","0.000000","21.509000",""
"","13-Sep-19","09:00","09:30","20.200000","0.000000","0.000000","20.572000","Phase Failure"
"","13-Sep-19","09:30","10:00","16.728000","0.000000","0.000000","17.273000","Phase Failure"
"","13-Sep-19","10:00","10:30","20.009000","0.000000","0.000000","20.515000","Phase Failure"
"","13-Sep-19","10:30","11:00","14.580000","0.000000","0.000000","15.161000","Phase Failure"
"","13-Sep-19","11:00","11:30","17.765000","0.000000","0.000000","18.339000","Phase Failure"
"","13-Sep-19","11:30","12:00","15.451000","0.000000","0.000000","16.008000","Phase Failure"
"","13-Sep-19","12:00","12:30","15.845000","0.000000","0.000000","16.329000","Phase Failure"
"","13-Sep-19","12:30","13:00","15.715000","0.000000","0.000000","16.378000","Phase Failure"
"","13-Sep-19","13:00","13:30","15.850000","0.000000","0.000000","16.533000","Phase Failure"
"","13-Sep-19","13:30","14:00","16.113000","0.000000","0.000000","16.635000","Phase Failure"
"","13-Sep-19","14:00","14:30","15.816000","0.000000","0.000000","16.339000","Phase Failure"
"","13-Sep-19","14:30","15:00","18.269000","0.000000","0.000000","18.838000","Phase Failure"
"","13-Sep-19","15:00","15:30","14.134000","0.000000","0.000000","14.731000","Phase Failure"
"","13-Sep-19","15:30","16:00","16.473000","0.000000","0.000000","17.148000","Phase Failure"
"","13-Sep-19","16:00","16:30","16.736000","0.000000","0.000000","17.301000","Phase Failure"
"","13-Sep-19","16:30","17:00","15.328000","0.000000","0.000000","15.987000","Phase Failure"
"","13-Sep-19","17:00","17:30","16.978000","0.000000","0.000000","17.630000","Phase Failure"
"","13-Sep-19","17:30","18:00","21.710000","0.000000","0.000000","22.337000","Phase Failure"
"","13-Sep-19","18:00","18:30","23.432000","0.000000","0.000000","23.942000","Phase Failure"
"","13-Sep-19","18:30","19:00","21.352000","0.000000","0.000000","21.807000","Phase Failure"
"","13-Sep-19","19:00","19:30","22.433000","0.000000","0.000000","22.896000","Phase Failure"
"","13-Sep-19","19:30","20:00","17.923000","0.000000","0.000000","18.566000","Phase Failure"
"","13-Sep-19","20:00","20:30","13.596000","0.000000","0.000000","14.175000","Phase Failure"
"","13-Sep-19","20:30","21:00","14.864000","0.000000","0.000000","15.228000",""
"","13-Sep-19","21:00","21:30","17.143000","0.000000","0.000000","17.512000","Phase Failure"
"","13-Sep-19","21:30","22:00","14.892000","0.000000","0.000000","15.272000",""
"","13-Sep-19","22:00","22:30","13.308000","0.000000","0.000000","13.725000",""
"","13-Sep-19","22:30","23:00","15.024000","0.000000","0.000000","15.406000",""
"","13-Sep-19","23:00","23:30","11.208000","0.000000","0.000000","11.597000",""
"","13-Sep-19","23:30","00:00","11.561000","0.000000","0.000000","12.072000",""
"","14-Sep-19","00:00","00:30","8.484000","0.000000","0.000000","9.304800",""
"","14-Sep-19","00:30","01:00","10.303000","0.000000","0.000000","10.996000","Phase Failure"
"","14-Sep-19","01:00","01:30","13.171000","0.000000","0.000000","13.642000","Phase Failure"
"","14-Sep-19","01:30","02:00","8.424400","0.000000","0.000000","9.108400",""
"","14-Sep-19","02:00","02:30","9.484800","0.000000","0.000000","10.276000",""
"","14-Sep-19","02:30","03:00","8.186400","0.000000","0.000000","8.996000",""
"","14-Sep-19","03:00","03:30","10.795000","0.000000","0.000000","11.368000",""
"","14-Sep-19","03:30","04:00","8.169800","0.000000","0.000000","8.984000",""
"","14-Sep-19","04:00","04:30","7.593600","0.000000","0.000000","8.311200",""
"","14-Sep-19","04:30","05:00","7.480800","0.000000","0.000000","8.116800",""
"","14-Sep-19","05:00","05:30","9.501600","0.000000","0.000000","10.012000",""
"","14-Sep-19","05:30","06:00","8.834400","0.000000","0.000000","9.418400",""
"","14-Sep-19","06:00","06:30","7.296000","0.000000","0.000000","8.035200",""
"","14-Sep-19","06:30","07:00","10.077000","0.000000","0.000000","10.521000",""
"","14-Sep-19","07:00","07:30","20.225000","0.000000","0.000000","20.643000","Phase Failure"
"","14-Sep-19","07:30","08:00","24.610000","0.000000","0.000000","25.005000","Phase Failure"
"","14-Sep-19","08:00","08:30","23.865000","0.000000","0.000000","24.351000","Phase Failure"
"","14-Sep-19","08:30","09:00","24.103000","0.000000","0.000000","24.784000","Phase Failure"
"","14-Sep-19","09:00","09:30","29.297000","0.000000","0.000000","29.722000","Phase Failure"
"","14-Sep-19","09:30","10:00","27.619000","0.000000","0.000000","27.982000","Phase Failure"
"","14-Sep-19","10:00","10:30","24.689000","0.000000","0.000000","25.180000","Phase Failure"
"","14-Sep-19","10:30","11:00","21.485000","0.000000","0.000000","22.018000","Phase Failure"
"","14-Sep-19","11:00","11:30","19.877000","0.000000","0.000000","20.426000","Phase Failure"
"","14-Sep-19","11:30","12:00","17.702000","0.000000","0.000000","18.327000","Phase Failure"
"","14-Sep-19","12:00","12:30","25.635000","0.000000","0.000000","26.095000","Phase Failure"
"","14-Sep-19","12:30","13:00","22.648000","0.000000","0.000000","23.237000","Phase Failure"
"","14-Sep-19","13:00","13:30","19.700000","0.000000","0.000000","20.333000","Phase Failure"
"","14-Sep-19","13:30","14:00","19.473000","0.000000","0.000000","20.025000","Phase Failure"
"","14-Sep-19","14:00","14:30","24.063000","0.000000","0.000000","24.605000","Phase Failure"
"","14-Sep-19","14:30","15:00","17.589000","0.000000","0.000000","18.264000","Phase Failure"
"","14-Sep-19","15:00","15:30","19.896000","0.000000","0.000000","20.527000","Phase Failure"
"","14-Sep-19","15:30","16:00","12.231000","0.000000","0.000000","13.054000","Phase Failure"
"","14-Sep-19","16:00","16:30","17.824000","0.000000","0.000000","18.537000","Phase Failure"
"","14-Sep-19","16:30","17:00","16.937000","0.000000","0.000000","17.619000",""
"","14-Sep-19","17:00","17:30","15.672000","0.000000","0.000000","16.277000","Phase Failure"
"","14-Sep-19","17:30","18:00","11.916000","0.000000","0.000000","12.460000",""
"","14-Sep-19","18:00","18:30","12.451000","0.000000","0.000000","12.879000",""
"","14-Sep-19","18:30","19:00","13.793000","0.000000","0.000000","14.210000",""
"","14-Sep-19","19:00","19:30","14.002000","0.000000","0.000000","14.403000",""
"","14-Sep-19","19:30","20:00","11.177000","0.000000","0.000000","11.692000",""
"","14-Sep-19","20:00","20:30","15.825000","0.000000","0.000000","16.188000",""
"","14-Sep-19","20:30","21:00","14.489000","0.000000","0.000000","14.864000",""
"","14-Sep-19","21:00","21:30","15.984000","0.000000","0.000000","16.473000",""
"","14-Sep-19","21:30","22:00","13.222000","0.000000","0.000000","13.783000",""
"","14-Sep-19","22:00","22:30","14.923000","0.000000","0.000000","15.396000",""
"","14-Sep-19","22:30","23:00","14.724000","0.000000","0.000000","15.219000",""
"","14-Sep-19","23:00","23:30","13.634000","0.000000","0.000000","14.201000",""
"","14-Sep-19","23:30","00:00","13.020000","0.000000","0.000000","13.459000",""
"","15-Sep-19","00:00","00:30","11.803000","0.000000","0.000000","12.235000",""
"","15-Sep-19","00:30","01:00","9.017600","0.000000","0.000000","9.629200",""
"","15-Sep-19","01:00","01:30","11.383000","0.000000","0.000000","11.863000",""
"","15-Sep-19","01:30","02:00","11.604000","0.000000","0.000000","12.072000",""
"","15-Sep-19","02:00","02:30","9.230600","0.000000","0.000000","9.941000",""
"","15-Sep-19","02:30","03:00","12.868000","0.000000","0.000000","13.293000",""
"","15-Sep-19","03:00","03:30","10.013000","0.000000","0.000000","10.546000",""
"","15-Sep-19","03:30","04:00","10.320000","0.000000","0.000000","10.819000",""
"","15-Sep-19","04:00","04:30","10.217000","0.000000","0.000000","10.733000",""
"","15-Sep-19","04:30","05:00","8.345200","0.000000","0.000000","8.935400","Phase Failure"
"","15-Sep-19","05:00","05:30","9.033600","0.000000","0.000000","9.540000",""
"","15-Sep-19","05:30","06:00","10.344000","0.000000","0.000000","10.934000",""
"","15-Sep-19","06:00","06:30","14.145000","0.000000","0.000000","14.549000",""
"","15-Sep-19","06:30","07:00","9.384600","0.000000","0.000000","9.881000",""
"","15-Sep-19","07:00","07:30","21.132000","0.000000","0.000000","21.580000","Phase Failure"
"","15-Sep-19","07:30","08:00","23.001000","0.000000","0.000000","23.393000","Phase Failure"
"","15-Sep-19","08:00","08:30","24.651000","0.000000","0.000000","25.054000","Phase Failure"
"","15-Sep-19","08:30","09:00","25.413000","0.000000","0.000000","25.812000","Phase Failure"
"","15-Sep-19","09:00","09:30","30.507000","0.000000","0.000000","30.806000","Phase Failure"
"","15-Sep-19","09:30","10:00","21.290000","0.000000","0.000000","21.699000","Phase Failure"
"","15-Sep-19","10:00","10:30","24.166000","0.000000","0.000000","24.626000","Phase Failure"
"","15-Sep-19","10:30","11:00","21.753000","0.000000","0.000000","22.200000","Phase Failure"
"","15-Sep-19","11:00","11:30","21.331000","0.000000","0.000000","21.835000","Phase Failure"
"","15-Sep-19","11:30","12:00","24.932000","0.000000","0.000000","25.491000","Phase Failure"
"","15-Sep-19","12:00","12:30","25.706000","0.000000","0.000000","26.169000","Phase Failure"
"","15-Sep-19","12:30","13:00","26.659000","0.000000","0.000000","27.079000","Phase Failure"
"","15-Sep-19","13:00","13:30","24.295000","0.000000","0.000000","24.819000","Phase Failure"
"","15-Sep-19","13:30","14:00","18.216000","0.000000","0.000000","18.821000","Phase Failure"
"","15-Sep-19","14:00","14:30","21.908000","0.000000","0.000000","22.437000","Phase Failure"
"","15-Sep-19","14:30","15:00","17.508000","0.000000","0.000000","18.063000","Phase Failure"
"","15-Sep-19","15:00","15:30","15.592000","0.000000","0.000000","16.377000","Phase Failure"
"","15-Sep-19","15:30","16:00","13.556000","0.000000","0.000000","14.357000",""
"","15-Sep-19","16:00","16:30","12.804000","0.000000","0.000000","13.486000","Phase Failure"
"","15-Sep-19","16:30","17:00","14.215000","0.000000","0.000000","14.932000",""
"","15-Sep-19","17:00","17:30","13.699000","0.000000","0.000000","14.357000","Phase Failure"
"","15-Sep-19","17:30","18:00","15.526000","0.000000","0.000000","16.085000","Phase Failure"
"","15-Sep-19","18:00","18:30","18.223000","0.000000","0.000000","18.674000","Phase Failure"
"","15-Sep-19","18:30","19:00","16.161000","0.000000","0.000000","16.661000",""
"","15-Sep-19","19:00","19:30","16.947000","0.000000","0.000000","17.379000",""
"","15-Sep-19","19:30","20:00","20.990000","0.000000","0.000000","21.271000","Phase Failure"
"","15-Sep-19","20:00","20:30","20.062000","0.000000","0.000000","20.352000",""
"","15-Sep-19","20:30","21:00","19.977000","0.000000","0.000000","20.340000","Phase Failure"
"","15-Sep-19","21:00","21:30","19.832000","0.000000","0.000000","20.193000","Phase Failure"
"","15-Sep-19","21:30","22:00","15.794000","0.000000","0.000000","16.121000",""
"","15-Sep-19","22:00","22:30","15.629000","0.000000","0.000000","16.011000",""
"","15-Sep-19","22:30","23:00","12.989000","0.000000","0.000000","13.504000",""
"","15-Sep-19","23:00","23:30","12.674000","0.000000","0.000000","13.090000",""
"","15-Sep-19","23:30","00:00","20.395000","0.000000","0.000000","20.698000",""
"","16-Sep-19","00:00","00:30","17.590000","0.000000","0.000000","17.942000","Phase Failure"
"","16-Sep-19","00:30","01:00","11.669000","0.000000","0.000000","12.218000","Phase Failure"
"","16-Sep-19","01:00","01:30","11.198000","0.000000","0.000000","11.854000","Phase Failure"
"","16-Sep-19","01:30","02:00","11.597000","0.000000","0.000000","12.142000",""
"","16-Sep-19","02:00","02:30","10.656000","0.000000","0.000000","11.215000","Phase Failure"
"","16-Sep-19","02:30","03:00","12.600000","0.000000","0.000000","13.082000",""
"","16-Sep-19","03:00","03:30","15.804000","0.000000","0.000000","16.174000",""
"","16-Sep-19","03:30","04:00","10.346000","0.000000","0.000000","11.006000",""
"","16-Sep-19","04:00","04:30","8.014200","0.000000","0.000000","8.801400",""
"","16-Sep-19","04:30","05:00","10.375000","0.000000","0.000000","10.951000",""
"","16-Sep-19","05:00","05:30","12.345000","0.000000","0.000000","12.763000","Phase Failure"
"","16-Sep-19","05:30","06:00","12.274000","0.000000","0.000000","12.686000",""
"","16-Sep-19","06:00","06:30","16.805000","0.000000","0.000000","17.100000",""
"","16-Sep-19","06:30","07:00","15.482000","0.000000","0.000000","15.771000",""
"","16-Sep-19","07:00","07:30","22.457000","0.000000","0.000000","22.737000","Phase Failure"
"","16-Sep-19","07:30","08:00","17.678000","0.000000","0.000000","18.070000","Phase Failure"
"","16-Sep-19","08:00","08:30","24.428000","0.000000","0.000000","24.715000","Phase Failure"
"","16-Sep-19","08:30","09:00","21.945000","0.000000","0.000000","22.323000","Phase Failure"
"","16-Sep-19","09:00","09:30","19.942000","0.000000","0.000000","20.426000",""
"","16-Sep-19","09:30","10:00","19.735000","0.000000","0.000000","20.364000","Phase Failure"
"","16-Sep-19","10:00","10:30","27.970000","0.000000","0.000000","28.394000","Phase Failure"
"","16-Sep-19","10:30","11:00","25.564000","0.000000","0.000000","25.906000","Phase Failure"
"","16-Sep-19","11:00","11:30","26.372000","0.000000","0.000000","26.789000","Phase Failure"
"","16-Sep-19","11:30","12:00","19.051000","0.000000","0.000000","19.615000","Phase Failure"
"","16-Sep-19","12:00","12:30","24.110000","0.000000","0.000000","24.634000","Phase Failure"
"","16-Sep-19","12:30","13:00","22.078000","0.000000","0.000000","22.646000","Phase Failure"
"","16-Sep-19","13:00","13:30","21.005000","0.000000","0.000000","21.626000","Phase Failure"
"","16-Sep-19","13:30","14:00","16.924000","0.000000","0.000000","17.638000","Phase Failure"
"","16-Sep-19","14:00","14:30","15.567000","0.000000","0.000000","16.358000","Phase Failure"
"","16-Sep-19","14:30","15:00","17.575000","0.000000","0.000000","18.082000","Phase Failure"
"","16-Sep-19","15:00","15:30","17.597000","0.000000","0.000000","18.170000","Phase Failure"
"","16-Sep-19","15:30","16:00","14.501000","0.000000","0.000000","15.159000","Phase Failure"
"","16-Sep-19","16:00","16:30","16.548000","0.000000","0.000000","17.021000","Phase Failure"
"","16-Sep-19","16:30","17:00","15.028000","0.000000","0.000000","15.744000","Phase Failure"
"","16-Sep-19","17:00","17:30","11.333000","0.000000","0.000000","12.213000","Phase Failure"
"","16-Sep-19","17:30","18:00","12.379000","0.000000","0.000000","13.109000",""
"","16-Sep-19","18:00","18:30","18.608000","0.000000","0.000000","19.054000",""
"","16-Sep-19","18:30","19:00","18.768000","0.000000","0.000000","19.152000",""
"","16-Sep-19","19:00","19:30","14.700000","0.000000","0.000000","15.100000",""
"","16-Sep-19","19:30","20:00","15.045000","0.000000","0.000000","15.509000",""
"","16-Sep-19","20:00","20:30","19.565000","0.000000","0.000000","19.932000","Phase Failure"
"","16-Sep-19","20:30","21:00","16.334000","0.000000","0.000000","16.728000",""
"","16-Sep-19","21:00","21:30","15.912000","0.000000","0.000000","16.267000",""
"","16-Sep-19","21:30","22:00","14.501000","0.000000","0.000000","14.998000","Phase Failure"
"","16-Sep-19","22:00","22:30","18.502000","0.000000","0.000000","18.854000","Phase Failure"
"","16-Sep-19","22:30","23:00","18.993000","0.000000","0.000000","19.383000","Phase Failure"
"","16-Sep-19","23:00","23:30","16.868000","0.000000","0.000000","17.277000",""
"","16-Sep-19","23:30","00:00","15.489000","0.000000","0.000000","15.929000",""
"","17-Sep-19","00:00","00:30","14.849000","0.000000","0.000000","15.439000",""
"","17-Sep-19","00:30","01:00","12.540000","0.000000","0.000000","13.032000",""
"","17-Sep-19","01:00","01:30","12.276000","0.000000","0.000000","12.812000",""
"","17-Sep-19","01:30","02:00","13.932000","0.000000","0.000000","14.455000",""
"","17-Sep-19","02:00","02:30","11.242000","0.000000","0.000000","11.825000",""
"","17-Sep-19","02:30","03:00","11.484000","0.000000","0.000000","12.115000","Phase Failure"
"","17-Sep-19","03:00","03:30","11.160000","0.000000","0.000000","11.781000","Phase Failure"
"","17-Sep-19","03:30","04:00","11.690000","0.000000","0.000000","12.214000","Phase Failure"
"","17-Sep-19","04:00","04:30","9.038800","0.000000","0.000000","9.607600","Phase Failure"
"","17-Sep-19","04:30","05:00","11.719000","0.000000","0.000000","12.189000",""
"","17-Sep-19","05:00","05:30","12.633000","0.000000","0.000000","13.150000","Phase Failure"
"","17-Sep-19","05:30","06:00","17.252000","0.000000","0.000000","17.666000",""
"","17-Sep-19","06:00","06:30","13.814000","0.000000","0.000000","14.343000",""
"","17-Sep-19","06:30","07:00","13.678000","0.000000","0.000000","14.116000",""
"","17-Sep-19","07:00","07:30","20.995000","0.000000","0.000000","21.406000","Phase Failure"
"","17-Sep-19","07:30","08:00","20.997000","0.000000","0.000000","21.490000","Phase Failure"
"","17-Sep-19","08:00","08:30","26.811000","0.000000","0.000000","27.172000","Phase Failure"
"","17-Sep-19","08:30","09:00","26.270000","0.000000","0.000000","26.616000","Phase Failure"
"","17-Sep-19","09:00","09:30","24.979000","0.000000","0.000000","25.488000","Phase Failure"
"","17-Sep-19","09:30","10:00","27.804000","0.000000","0.000000","28.215000","Phase Failure"
"","17-Sep-19","10:00","10:30","22.318000","0.000000","0.000000","22.795000","Phase Failure"
"","17-Sep-19","10:30","11:00","22.927000","0.000000","0.000000","23.494000","Phase Failure"
"","17-Sep-19","11:00","11:30","21.768000","0.000000","0.000000","22.384000","Phase Failure"
"","17-Sep-19","11:30","12:00","18.600000","0.000000","0.000000","19.304000","Phase Failure"
"","17-Sep-19","12:00","12:30","24.492000","0.000000","0.000000","24.900000","Phase Failure"
"","17-Sep-19","12:30","13:00","22.459000","0.000000","0.000000","22.968000","Phase Failure"
"","17-Sep-19","13:00","13:30","18.308000","0.000000","0.000000","19.058000","Phase Failure"
"","17-Sep-19","13:30","14:00","15.895000","0.000000","0.000000","16.699000","Phase Failure"
"","17-Sep-19","14:00","14:30","15.509000","0.000000","0.000000","16.191000",""
"","17-Sep-19","14:30","15:00","21.252000","0.000000","0.000000","21.813000","Phase Failure"
"","17-Sep-19","15:00","15:30","19.718000","0.000000","0.000000","20.515000","Phase Failure"
"","17-Sep-19","15:30","16:00","19.152000","0.000000","0.000000","19.851000","Phase Failure"
"","17-Sep-19","16:00","16:30","21.420000","0.000000","0.000000","22.118000","Phase Failure"
"","17-Sep-19","16:30","17:00","22.159000","0.000000","0.000000","22.795000","Phase Failure"
"","17-Sep-19","17:00","17:30","20.201000","0.000000","0.000000","20.873000","Phase Failure"
"","17-Sep-19","17:30","18:00","16.786000","0.000000","0.000000","17.551000","Phase Failure"
"","17-Sep-19","18:00","18:30","17.980000","0.000000","0.000000","18.574000",""
"","17-Sep-19","18:30","19:00","17.794000","0.000000","0.000000","18.240000","Phase Failure"
"","17-Sep-19","19:00","19:30","14.378000","0.000000","0.000000","14.820000",""
"","17-Sep-19","19:30","20:00","15.406000","0.000000","0.000000","15.845000",""
"","17-Sep-19","20:00","20:30","19.776000","0.000000","0.000000","20.141000",""
"","17-Sep-19","20:30","21:00","17.138000","0.000000","0.000000","17.568000",""
"","17-Sep-19","21:00","21:30","20.004000","0.000000","0.000000","20.268000",""
"","17-Sep-19","21:30","22:00","15.900000","0.000000","0.000000","16.276000",""
"","17-Sep-19","22:00","22:30","14.033000","0.000000","0.000000","14.484000","Phase Failure"
"","17-Sep-19","22:30","23:00","14.163000","0.000000","0.000000","14.648000",""
"","17-Sep-19","23:00","23:30","16.816000","0.000000","0.000000","17.248000","Phase Failure"
"","17-Sep-19","23:30","00:00","14.998000","0.000000","0.000000","15.507000","Phase Failure"
"","18-Sep-19","00:00","00:30","14.623000","0.000000","0.000000","15.139000",""
"","18-Sep-19","00:30","01:00","12.319000","0.000000","0.000000","13.003000",""
"","18-Sep-19","01:00","01:30","12.348000","0.000000","0.000000","12.975000",""
"","18-Sep-19","01:30","02:00","11.213000","0.000000","0.000000","11.925000",""
"","18-Sep-19","02:00","02:30","15.027000","0.000000","0.000000","15.519000","Phase Failure"
"","18-Sep-19","02:30","03:00","11.692000","0.000000","0.000000","12.336000",""
"","18-Sep-19","03:00","03:30","13.277000","0.000000","0.000000","13.807000",""
"","18-Sep-19","03:30","04:00","10.714000","0.000000","0.000000","11.297000",""
"","18-Sep-19","04:00","04:30","11.069000","0.000000","0.000000","11.678000","Phase Failure"
"","18-Sep-19","04:30","05:00","13.044000","0.000000","0.000000","13.524000",""
"","18-Sep-19","05:00","05:30","13.776000","0.000000","0.000000","14.230000","Phase Failure"
"","18-Sep-19","05:30","06:00","10.005000","0.000000","0.000000","10.622000",""
"","18-Sep-19","06:00","06:30","11.571000","0.000000","0.000000","12.115000",""
"","18-Sep-19","06:30","07:00","13.550000","0.000000","0.000000","13.906000","Phase Failure"
"","18-Sep-19","07:00","07:30","22.634000","0.000000","0.000000","22.980000","Phase Failure"
"","18-Sep-19","07:30","08:00","17.986000","0.000000","0.000000","18.427000",""
"","18-Sep-19","08:00","08:30","18.888000","0.000000","0.000000","19.322000","Phase Failure"
"","18-Sep-19","08:30","09:00","21.725000","0.000000","0.000000","22.184000","Phase Failure"
"","18-Sep-19","09:00","09:30","21.379000","0.000000","0.000000","21.907000","Phase Failure"
"","18-Sep-19","09:30","10:00","20.371000","0.000000","0.000000","20.923000","Phase Failure"
"","18-Sep-19","10:00","10:30","16.282000","0.000000","0.000000","16.946000","Phase Failure"
"","18-Sep-19","10:30","11:00","19.692000","0.000000","0.000000","20.304000","Phase Failure"
"","18-Sep-19","11:00","11:30","21.864000","0.000000","0.000000","22.484000","Phase Failure"
"","18-Sep-19","11:30","12:00","24.163000","0.000000","0.000000","24.720000","Phase Failure"
"","18-Sep-19","12:00","12:30","25.202000","0.000000","0.000000","25.723000","Phase Failure"
"","18-Sep-19","12:30","13:00","24.956000","0.000000","0.000000","25.459000","Phase Failure"
"","18-Sep-19","13:00","13:30","25.260000","0.000000","0.000000","25.668000","Phase Failure"
"","18-Sep-19","13:30","14:00","23.853000","0.000000","0.000000","24.415000","Phase Failure"
"","18-Sep-19","14:00","14:30","21.979000","0.000000","0.000000","22.591000","Phase Failure"
"","18-Sep-19","14:30","15:00","21.790000","0.000000","0.000000","22.642000","Phase Failure"
"","18-Sep-19","15:00","15:30","17.316000","0.000000","0.000000","18.192000","Phase Failure"
"","18-Sep-19","15:30","16:00","19.634000","0.000000","0.000000","20.359000","Phase Failure"
"","18-Sep-19","16:00","16:30","19.349000","0.000000","0.000000","20.040000","Phase Failure"
"","18-Sep-19","16:30","17:00","21.555000","0.000000","0.000000","22.155000","Phase Failure"
"","18-Sep-19","17:00","17:30","20.786000","0.000000","0.000000","21.432000",""
"","18-Sep-19","17:30","18:00","20.453000","0.000000","0.000000","21.048000",""
"","18-Sep-19","18:00","18:30","21.561000","0.000000","0.000000","22.022000","Phase Failure"
"","18-Sep-19","18:30","19:00","18.749000","0.000000","0.000000","19.246000",""
"","18-Sep-19","19:00","19:30","21.653000","0.000000","0.000000","21.976000",""
"","18-Sep-19","19:30","20:00","18.876000","0.000000","0.000000","19.224000",""
